State,Politics,Consumer,units,Month,Cost,PercentWind,PercentSolar
Delaware,Blue,all sectors,cents per kilowatthour,Dec,13.99,0,0.025
Delaware,Blue,commercial,cents per kilowatthour,Jan,11.82,0,0.021276596
Delaware,Blue,commercial,cents per kilowatthour,Feb,11.94,0,0.043859649
Delaware,Blue,commercial,cents per kilowatthour,Mar,11.76,0,0.122807018
Delaware,Blue,commercial,cents per kilowatthour,Apr,12.58,0,0.052238806
Delaware,Blue,commercial,cents per kilowatthour,May,11.36,0,0.095541401
Delaware,Blue,commercial,cents per kilowatthour,Jun,11.79,0,0.041758242
Delaware,Blue,commercial,cents per kilowatthour,Jul,12.11,0,0.028616852
Delaware,Blue,commercial,cents per kilowatthour,Aug,11.99,0,0.045212766
Delaware,Blue,commercial,cents per kilowatthour,Sep,12.07,0,0.053030303
Delaware,Blue,commercial,cents per kilowatthour,Oct,12.74,0,0.038674033
Delaware,Blue,commercial,cents per kilowatthour,Nov,12.51,0,0.047368421
Delaware,Blue,commercial,cents per kilowatthour,Dec,12.83,0,0.025
Delaware,Blue,industrial,cents per kilowatthour,Jan,8.57,0,0.021276596
Delaware,Blue,industrial,cents per kilowatthour,Feb,7.83,0,0.043859649
Delaware,Blue,industrial,cents per kilowatthour,Mar,8.43,0,0.122807018
Delaware,Blue,industrial,cents per kilowatthour,Apr,8.54,0,0.052238806
Delaware,Blue,industrial,cents per kilowatthour,May,7.82,0,0.095541401
Delaware,Blue,industrial,cents per kilowatthour,Jun,7.72,0,0.041758242
Delaware,Blue,industrial,cents per kilowatthour,Jul,8.66,0,0.028616852
Delaware,Blue,industrial,cents per kilowatthour,Aug,8.51,0,0.045212766
Delaware,Blue,industrial,cents per kilowatthour,Sep,7.95,0,0.053030303
Delaware,Blue,industrial,cents per kilowatthour,Oct,8.26,0,0.038674033
Delaware,Blue,industrial,cents per kilowatthour,Nov,8.02,0,0.047368421
Delaware,Blue,industrial,cents per kilowatthour,Dec,8.45,0,0.025
Delaware,Blue,residential,cents per kilowatthour,Jan,15.57,0,0.021276596
Delaware,Blue,residential,cents per kilowatthour,Feb,15.72,0,0.043859649
Delaware,Blue,residential,cents per kilowatthour,Mar,16.59,0,0.122807018
Delaware,Blue,residential,cents per kilowatthour,Apr,17.53,0,0.052238806
Delaware,Blue,residential,cents per kilowatthour,May,17.26,0,0.095541401
Delaware,Blue,residential,cents per kilowatthour,Jun,16.28,0,0.041758242
Delaware,Blue,residential,cents per kilowatthour,Jul,15.49,0,0.028616852
Delaware,Blue,residential,cents per kilowatthour,Aug,15.67,0,0.045212766
Delaware,Blue,residential,cents per kilowatthour,Sep,16.69,0,0.053030303
Delaware,Blue,residential,cents per kilowatthour,Oct,17.92,0,0.038674033
Delaware,Blue,residential,cents per kilowatthour,Nov,18.09,0,0.047368421
Delaware,Blue,residential,cents per kilowatthour,Dec,16.68,0,0.025
District Of Columbia,Blue,all sectors,cents per kilowatthour,Jan,16.76,#DIV/0!,#DIV/0!
District Of Columbia,Blue,all sectors,cents per kilowatthour,Feb,17.15,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Mar,16.79,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Apr,16.9,#DIV/0!,#DIV/0!
District Of Columbia,Blue,all sectors,cents per kilowatthour,May,16.74,#DIV/0!,#DIV/0!
District Of Columbia,Blue,all sectors,cents per kilowatthour,Jun,16.52,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Jul,16.82,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Aug,16.43,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Sep,16.44,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Oct,17.1,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Nov,17.13,0,1
District Of Columbia,Blue,all sectors,cents per kilowatthour,Dec,17.46,#DIV/0!,#DIV/0!
District Of Columbia,Blue,commercial,cents per kilowatthour,Jan,17.19,#DIV/0!,#DIV/0!
District Of Columbia,Blue,commercial,cents per kilowatthour,Feb,17.64,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Mar,16.99,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Apr,17.06,#DIV/0!,#DIV/0!
District Of Columbia,Blue,commercial,cents per kilowatthour,May,16.89,#DIV/0!,#DIV/0!
District Of Columbia,Blue,commercial,cents per kilowatthour,Jun,16.89,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Jul,17.08,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Aug,16.5,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Sep,16.51,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Oct,16.97,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Nov,17.06,0,1
District Of Columbia,Blue,commercial,cents per kilowatthour,Dec,17.53,#DIV/0!,#DIV/0!
District Of Columbia,Blue,industrial,cents per kilowatthour,Jan,10.97,#DIV/0!,#DIV/0!
District Of Columbia,Blue,industrial,cents per kilowatthour,Feb,10,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Mar,9.61,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Apr,9.96,#DIV/0!,#DIV/0!
District Of Columbia,Blue,industrial,cents per kilowatthour,May,11.41,#DIV/0!,#DIV/0!
District Of Columbia,Blue,industrial,cents per kilowatthour,Jun,8.72,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Jul,14.55,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Aug,10.17,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Sep,0,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Oct,16.54,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Nov,13,0,1
District Of Columbia,Blue,industrial,cents per kilowatthour,Dec,12.24,#DIV/0!,#DIV/0!
District Of Columbia,Blue,residential,cents per kilowatthour,Jan,16.89,#DIV/0!,#DIV/0!
District Of Columbia,Blue,residential,cents per kilowatthour,Feb,17.15,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Mar,17.71,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Apr,17.93,#DIV/0!,#DIV/0!
District Of Columbia,Blue,residential,cents per kilowatthour,May,17.84,#DIV/0!,#DIV/0!
District Of Columbia,Blue,residential,cents per kilowatthour,Jun,17.18,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Jul,17.07,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Aug,17.4,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Sep,18.03,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Oct,18.59,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Nov,18.92,0,1
District Of Columbia,Blue,residential,cents per kilowatthour,Dec,18.83,#DIV/0!,#DIV/0!
Florida,Red,all sectors,cents per kilowatthour,Jan,13.23,0,0.045508982
Florida,Red,all sectors,cents per kilowatthour,Feb,13.6,0,0.077830048
Florida,Red,all sectors,cents per kilowatthour,Mar,12.9,0,0.083257967
Florida,Red,all sectors,cents per kilowatthour,Apr,12.89,0,0.106854204
Florida,Red,all sectors,cents per kilowatthour,May,12.04,0,0.083153831
Florida,Red,all sectors,cents per kilowatthour,Jun,12.33,0,0.073684635
Florida,Red,all sectors,cents per kilowatthour,Jul,12.26,0,0.064908871
Florida,Red,all sectors,cents per kilowatthour,Aug,12.17,0,0.064650213
Florida,Red,all sectors,cents per kilowatthour,Sep,12.41,0,0.057022133
Florida,Red,all sectors,cents per kilowatthour,Oct,12.59,0,0.067355059
Florida,Red,all sectors,cents per kilowatthour,Nov,12.53,0,0.067603161
Florida,Red,all sectors,cents per kilowatthour,Dec,12.53,0,0.074829932
Florida,Red,commercial,cents per kilowatthour,Jan,11.95,0,0.045508982
Florida,Red,commercial,cents per kilowatthour,Feb,12.31,0,0.077830048
Florida,Red,commercial,cents per kilowatthour,Mar,11.62,0,0.083257967
Florida,Red,commercial,cents per kilowatthour,Apr,11.54,0,0.106854204
Florida,Red,commercial,cents per kilowatthour,May,10.57,0,0.083153831
Florida,Red,commercial,cents per kilowatthour,Jun,10.66,0,0.073684635
Florida,Red,commercial,cents per kilowatthour,Jul,10.59,0,0.064908871
Florida,Red,commercial,cents per kilowatthour,Aug,10.57,0,0.064650213
Florida,Red,commercial,cents per kilowatthour,Sep,10.69,0,0.057022133
Florida,Red,commercial,cents per kilowatthour,Oct,11.07,0,0.067355059
Florida,Red,commercial,cents per kilowatthour,Nov,11.13,0,0.067603161
Florida,Red,commercial,cents per kilowatthour,Dec,11.2,0,0.074829932
Florida,Red,industrial,cents per kilowatthour,Jan,9.04,0,0.045508982
Florida,Red,industrial,cents per kilowatthour,Feb,9.19,0,0.077830048
Florida,Red,industrial,cents per kilowatthour,Mar,8.61,0,0.083257967
Florida,Red,industrial,cents per kilowatthour,Apr,8.74,0,0.106854204
Florida,Red,industrial,cents per kilowatthour,May,8.21,0,0.083153831
Florida,Red,industrial,cents per kilowatthour,Jun,8.33,0,0.073684635
Florida,Red,industrial,cents per kilowatthour,Jul,8.33,0,0.064908871
Florida,Red,industrial,cents per kilowatthour,Aug,8.27,0,0.064650213
Florida,Red,industrial,cents per kilowatthour,Sep,8.35,0,0.057022133
Florida,Red,industrial,cents per kilowatthour,Oct,8.51,0,0.067355059
Florida,Red,industrial,cents per kilowatthour,Nov,8.37,0,0.067603161
Florida,Red,industrial,cents per kilowatthour,Dec,8.37,0,0.074829932
Florida,Red,residential,cents per kilowatthour,Jan,14.74,0,0.045508982
Florida,Red,residential,cents per kilowatthour,Feb,15.25,0,0.077830048
Florida,Red,residential,cents per kilowatthour,Mar,14.67,0,0.083257967
Florida,Red,residential,cents per kilowatthour,Apr,14.64,0,0.106854204
Florida,Red,residential,cents per kilowatthour,May,13.62,0,0.083153831
Florida,Red,residential,cents per kilowatthour,Jun,13.87,0,0.073684635
Florida,Red,residential,cents per kilowatthour,Jul,13.73,0,0.064908871
Florida,Red,residential,cents per kilowatthour,Aug,13.63,0,0.064650213
Florida,Red,residential,cents per kilowatthour,Sep,14.03,0,0.057022133
Florida,Red,residential,cents per kilowatthour,Oct,14.18,0,0.067355059
Florida,Red,residential,cents per kilowatthour,Nov,14.25,0,0.067603161
Florida,Red,residential,cents per kilowatthour,Dec,14.2,0,0.074829932
Georgia,Red,all sectors,cents per kilowatthour,Jan,11.1,0,0.042569462
Georgia,Red,all sectors,cents per kilowatthour,Feb,10.42,0,0.059277813
Georgia,Red,all sectors,cents per kilowatthour,Mar,10.41,0,0.070205479
Georgia,Red,all sectors,cents per kilowatthour,Apr,10.69,0,0.083416384
Georgia,Red,all sectors,cents per kilowatthour,May,11.2,0,0.075305746
Georgia,Red,all sectors,cents per kilowatthour,Jun,12.81,0,0.076514678
Georgia,Red,all sectors,cents per kilowatthour,Jul,12.73,0,0.063082751
Georgia,Red,all sectors,cents per kilowatthour,Aug,12.88,0,0.065349965
Georgia,Red,all sectors,cents per kilowatthour,Sep,11.16,0,0.058366123
Georgia,Red,all sectors,cents per kilowatthour,Oct,10.92,0,0.073573857
Georgia,Red,all sectors,cents per kilowatthour,Nov,11.06,0,0.053902768
Georgia,Red,all sectors,cents per kilowatthour,Dec,11.32,0,0.054078333
Georgia,Red,commercial,cents per kilowatthour,Jan,11.31,0,0.042569462
Georgia,Red,commercial,cents per kilowatthour,Feb,10.43,0,0.059277813
Georgia,Red,commercial,cents per kilowatthour,Mar,10.5,0,0.070205479
Georgia,Red,commercial,cents per kilowatthour,Apr,10.64,0,0.083416384
Georgia,Red,commercial,cents per kilowatthour,May,10.5,0,0.075305746
Georgia,Red,commercial,cents per kilowatthour,Jun,11.66,0,0.076514678
Georgia,Red,commercial,cents per kilowatthour,Jul,11.64,0,0.063082751
Georgia,Red,commercial,cents per kilowatthour,Aug,11.98,0,0.065349965
Georgia,Red,commercial,cents per kilowatthour,Sep,10.71,0,0.058366123
Georgia,Red,commercial,cents per kilowatthour,Oct,10.85,0,0.073573857
Georgia,Red,commercial,cents per kilowatthour,Nov,11.06,0,0.053902768
Georgia,Red,commercial,cents per kilowatthour,Dec,11.31,0,0.054078333
Georgia,Red,industrial,cents per kilowatthour,Jan,7.94,0,0.042569462
Georgia,Red,industrial,cents per kilowatthour,Feb,5.77,0,0.059277813
Georgia,Red,industrial,cents per kilowatthour,Mar,5.76,0,0.070205479
Georgia,Red,industrial,cents per kilowatthour,Apr,5.99,0,0.083416384
Georgia,Red,industrial,cents per kilowatthour,May,6.34,0,0.075305746
Georgia,Red,industrial,cents per kilowatthour,Jun,8.7,0,0.076514678
Georgia,Red,industrial,cents per kilowatthour,Jul,8.82,0,0.063082751
Georgia,Red,industrial,cents per kilowatthour,Aug,9.88,0,0.065349965
Georgia,Red,industrial,cents per kilowatthour,Sep,7.11,0,0.058366123
Georgia,Red,industrial,cents per kilowatthour,Oct,6.37,0,0.073573857
Georgia,Red,industrial,cents per kilowatthour,Nov,6.3,0,0.053902768
Georgia,Red,industrial,cents per kilowatthour,Dec,6.92,0,0.054078333
Georgia,Red,residential,cents per kilowatthour,Jan,12.32,0,0.042569462
Georgia,Red,residential,cents per kilowatthour,Feb,12.96,0,0.059277813
Georgia,Red,residential,cents per kilowatthour,Mar,13.54,0,0.070205479
Georgia,Red,residential,cents per kilowatthour,Apr,14.07,0,0.083416384
Georgia,Red,residential,cents per kilowatthour,May,14.93,0,0.075305746
Georgia,Red,residential,cents per kilowatthour,Jun,15.56,0,0.076514678
Georgia,Red,residential,cents per kilowatthour,Jul,15.23,0,0.063082751
Georgia,Red,residential,cents per kilowatthour,Aug,14.92,0,0.065349965
Georgia,Red,residential,cents per kilowatthour,Sep,13.68,0,0.058366123
Georgia,Red,residential,cents per kilowatthour,Oct,13.98,0,0.073573857
Georgia,Red,residential,cents per kilowatthour,Nov,14.29,0,0.053902768
Georgia,Red,residential,cents per kilowatthour,Dec,13.49,0,0.054078333
Hawaii,Blue,all sectors,cents per kilowatthour,Jan,41.14,0.051966292,0.054775281
Hawaii,Blue,all sectors,cents per kilowatthour,Feb,40,0.09148265,0.067823344
Hawaii,Blue,all sectors,cents per kilowatthour,Mar,40.11,0.103975535,0.079510703
Hawaii,Blue,all sectors,cents per kilowatthour,Apr,40.2,0.093514329,0.085972851
Hawaii,Blue,all sectors,cents per kilowatthour,May,39.39,0.075498575,0.084045584
Hawaii,Blue,all sectors,cents per kilowatthour,Jun,37.9,0.095714286,0.107142857
Hawaii,Blue,all sectors,cents per kilowatthour,Jul,37.41,0.08811749,0.102803738
Hawaii,Blue,all sectors,cents per kilowatthour,Aug,37.46,0.074968234,0.09021601
Hawaii,Blue,all sectors,cents per kilowatthour,Sep,36.47,0.065860215,0.095430108
Hawaii,Blue,all sectors,cents per kilowatthour,Oct,36.26,0.06377551,0.088010204
Hawaii,Blue,all sectors,cents per kilowatthour,Nov,35.44,0.075070822,0.077903683
Hawaii,Blue,all sectors,cents per kilowatthour,Dec,37.39,0.051519155,0.07661823
Hawaii,Blue,commercial,cents per kilowatthour,Jan,42.22,0.051966292,0.054775281
Hawaii,Blue,commercial,cents per kilowatthour,Feb,40.83,0.09148265,0.067823344
Hawaii,Blue,commercial,cents per kilowatthour,Mar,40.81,0.103975535,0.079510703
Hawaii,Blue,commercial,cents per kilowatthour,Apr,40.84,0.093514329,0.085972851
Hawaii,Blue,commercial,cents per kilowatthour,May,39.77,0.075498575,0.084045584
Hawaii,Blue,commercial,cents per kilowatthour,Jun,38.57,0.095714286,0.107142857
Hawaii,Blue,commercial,cents per kilowatthour,Jul,37.82,0.08811749,0.102803738
Hawaii,Blue,commercial,cents per kilowatthour,Aug,37.95,0.074968234,0.09021601
Hawaii,Blue,commercial,cents per kilowatthour,Sep,37.09,0.065860215,0.095430108
Hawaii,Blue,commercial,cents per kilowatthour,Oct,36.88,0.06377551,0.088010204
Hawaii,Blue,commercial,cents per kilowatthour,Nov,36.16,0.075070822,0.077903683
Hawaii,Blue,commercial,cents per kilowatthour,Dec,38.29,0.051519155,0.07661823
Hawaii,Blue,industrial,cents per kilowatthour,Jan,37.68,0.051966292,0.054775281
Hawaii,Blue,industrial,cents per kilowatthour,Feb,36.34,0.09148265,0.067823344
Hawaii,Blue,industrial,cents per kilowatthour,Mar,35.86,0.103975535,0.079510703
Hawaii,Blue,industrial,cents per kilowatthour,Apr,36.11,0.093514329,0.085972851
Hawaii,Blue,industrial,cents per kilowatthour,May,35.57,0.075498575,0.084045584
Hawaii,Blue,industrial,cents per kilowatthour,Jun,33.8,0.095714286,0.107142857
Hawaii,Blue,industrial,cents per kilowatthour,Jul,33.11,0.08811749,0.102803738
Hawaii,Blue,industrial,cents per kilowatthour,Aug,33.44,0.074968234,0.09021601
Hawaii,Blue,industrial,cents per kilowatthour,Sep,32.43,0.065860215,0.095430108
Hawaii,Blue,industrial,cents per kilowatthour,Oct,31.99,0.06377551,0.088010204
Hawaii,Blue,industrial,cents per kilowatthour,Nov,31.5,0.075070822,0.077903683
Hawaii,Blue,industrial,cents per kilowatthour,Dec,32.92,0.051519155,0.07661823
Hawaii,Blue,residential,cents per kilowatthour,Jan,44.28,0.051966292,0.054775281
Hawaii,Blue,residential,cents per kilowatthour,Feb,43.93,0.09148265,0.067823344
Hawaii,Blue,residential,cents per kilowatthour,Mar,45.25,0.103975535,0.079510703
Hawaii,Blue,residential,cents per kilowatthour,Apr,45.19,0.093514329,0.085972851
Hawaii,Blue,residential,cents per kilowatthour,May,44.14,0.075498575,0.084045584
Hawaii,Blue,residential,cents per kilowatthour,Jun,42.45,0.095714286,0.107142857
Hawaii,Blue,residential,cents per kilowatthour,Jul,42.67,0.08811749,0.102803738
Hawaii,Blue,residential,cents per kilowatthour,Aug,42.1,0.074968234,0.09021601
Hawaii,Blue,residential,cents per kilowatthour,Sep,40.75,0.065860215,0.095430108
Hawaii,Blue,residential,cents per kilowatthour,Oct,41.27,0.06377551,0.088010204
Hawaii,Blue,residential,cents per kilowatthour,Nov,39.62,0.075070822,0.077903683
Hawaii,Blue,residential,cents per kilowatthour,Dec,42.34,0.051519155,0.07661823
Idaho,Red,all sectors,cents per kilowatthour,Jan,9.17,0.13933895,0.02073882
Idaho,Red,all sectors,cents per kilowatthour,Feb,9.44,0.160739687,0.030583215
Idaho,Red,all sectors,cents per kilowatthour,Mar,9.16,0.173114754,0.045901639
Idaho,Red,all sectors,cents per kilowatthour,Apr,9.22,0.237915408,0.067220544
Idaho,Red,all sectors,cents per kilowatthour,May,9.01,0.186950147,0.07771261
Idaho,Red,all sectors,cents per kilowatthour,Jun,10.37,0.146794488,0.087477531
Idaho,Red,all sectors,cents per kilowatthour,Jul,9.94,0.088423502,0.079697499
Idaho,Red,all sectors,cents per kilowatthour,Aug,9.9,0.102372035,0.071785268
Idaho,Red,all sectors,cents per kilowatthour,Sep,10.02,0.140695915,0.077155825
Idaho,Red,all sectors,cents per kilowatthour,Oct,9.12,0.220665499,0.07267951
Idaho,Red,all sectors,cents per kilowatthour,Nov,9.4,0.184434271,0.03204709
